6/10/2015	8:52:15 PM	2.94	0.00	4.18	26.10	63.5	Running	Auto	16.4	29.3	30.4	77.8	13232.9	93.6	298	76.00	75	0.87
6/10/2015	9:22:17 PM	2.94	0.00	4.17	26.40	64.4	Running	Auto	16.7	29.4	30.6	77.9	13233.4	93.4	298	61.00	75	0.86
6/10/2015	9:52:17 PM	2.94	0.00	4.17	26.40	64.4	Running	Auto	16.4	29.1	30.3	77.8	13233.9	94.8	299	60.00	75	0.86
6/10/2015	10:22:19 PM	2.94	0.00	4.17	26.90	65.9	Running	Auto	17.0	29.6	30.7	77.9	13234.4	93.9	298	59.00	75	0.86
6/10/2015	10:52:19 PM	2.93	0.00	4.18	26.90	65.9	Running	Auto	17.1	29.8	30.9	78.1	13234.9	94.4	299	59.00	75	0.86
6/10/2015	11:22:21 PM	2.94	0.00	4.17	27.20	66.7	Running	Auto	17.2	29.8	30.8	78.2	13235.4	93.8	298	58.00	76	0.86
6/10/2015	11:52:21 PM	2.94	0.00	4.18	27.20	66.7	Running	Auto	17.0	29.6	30.8	78.1	13235.9	94.9	298	58.00	83	0.86
6/11/2015	12:22:23 AM	2.97	0.00	4.18	27.60	67.9	Running	Auto	17.4	30.0	30.9	78.3	13236.4	94.7	299	59.00	97	0.87
6/11/2015	12:52:31 AM	2.95	0.00	4.18	27.60	67.9	Running	Auto	17.8	30.3	31.2	78.3	13236.9	95.5	300	58.00	94	0.87
6/11/2015	1:22:33 AM	2.96	0.00	4.18	27.90	68.8	Running	Auto	17.8	30.3	31.4	78.2	13237.4	95.5	299	56.00	92	0.86
6/11/2015	1:52:33 AM	2.95	0.00	4.18	27.90	68.8	Running	Auto	17.3	29.8	31.2	78.1	13237.9	95.1	300	55.00	89	0.86
6/11/2015	2:22:35 AM	2.95	0.00	4.18	28.30	70.0	Running	Auto	17.8	30.1	31.5	77.9	13238.4	95.4	299	55.00	86	0.86
6/11/2015	2:52:35 AM	2.95	0.00	4.18	28.30	70.0	Running	Auto	17.9	30.3	31.4	78.0	13238.9	95.0	299	54.00	83	0.86
6/11/2015	3:22:37 AM	2.95	0.00	4.18	28.70	71.2	Running	Auto	17.8	30.4	31.6	78.0	13239.4	95.4	299	53.00	81	0.86
6/11/2015	3:52:46 AM	2.94	0.00	4.18	28.70	71.2	Running	Auto	17.8	30.1	31.3	77.9	13239.9	95.3	299	51.00	78	0.86
6/11/2015	4:22:48 AM	2.95	0.00	4.18	29.10	72.3	Running	Auto	17.6	30.1	31.5	77.9	13240.4	94.6	299	50.00	77	0.86
